"Date","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2014-12-31,"Newport","KY","Cincinnati","Campbell",2443,83400,-0.00714285714285714,-0.0153482880755608,-0.0468571428571428,-0.0124692743678293,-0.00130946440215174,"2009-02","2009-Q1",90000,-0.0733333333333333,"2004-07"
2014-12-31,"Forsyth","GA","Macon","Monroe",2444,137200,0.000729394602479942,0.014792899408284,0.0803149606299213,0.00944553864573927,0.0072014014969406,"2007-09","2007-Q3",150000,-0.0853333333333333,"2006-10"
2014-12-31,"Secaucus","NJ","New York","Hudson",2445,377000,-0.00527704485488127,-0.0128305839224928,-0.047979797979798,-0.0026316154447763,-0.00607823535066299,"2006-05","2006-Q2",477700,-0.21080175842579,"2004-08"
2014-12-31,"Stuart","FL","Port St. Lucie","Martin",2446,104700,0.0145348837209302,0.045954045954046,0.091762252346194,0.022885480892223,-0.0392757116489528,"2006-04","2006-Q2",208000,-0.496634615384615,"2003-07"
2014-12-31,"North Decatur","GA","Atlanta","Dekalb",2447,254700,0.00592417061611374,0.0171725239616613,0.0819881053525913,0.0358229742700091,0.0141559736350974,"2014-12","2014-Q4",254700,0,"2014-12"
2014-12-31,"Okatie","SC","Hilton Head Island","Beaufort",2448,252900,0.00476758045292014,0.0160707111289675,0.0929127052722558,0.0124741166425337,0.0108184714516961,"2006-12","2006-Q4",283000,-0.106360424028269,"2005-10"
2014-12-31,"Lansdale","PA","Philadelphia","Montgomery",2449,203000,-0.000984251968503937,-0.00196656833824975,0.00644521566683193,-0.0098498981213383,0.00464869979294535,"2007-06","2007-Q2",226000,-0.101769911504425,"2005-05"
2014-12-31,"Exeter","CA","Visalia","Tulare",2450,182400,0.00662251655629139,0.0110864745011086,0.037542662116041,0.00276400016104517,-0.00892118384183327,"2006-06","2006-Q2",271900,-0.32916513424053,"2004-10"
2014-12-31,"Hazel Park","MI","Detroit","Oakland",2451,50700,0.0160320641282565,0.0518672199170125,0.141891891891892,0.000790827402389338,-0.0649181471493648,"2005-12","2005-Q4",104000,-0.5125,
2014-12-31,"Town of Olean","NY","Olean","Cattaraugus",2452,58800,0,0.00170357751277683,0.0613718411552347,0.00448139296240413,0.0108211965843619,"2006-03","2006-Q1",59400,-0.0101010101010101,"2005-11"
2014-12-31,"Bryant","AR","Little Rock","Saline",2453,140700,0.00142348754448399,0,-0.00705716302046577,0.00388277430527295,0.0165505439032809,"2014-05","2014-Q2",142300,-0.011243851018974,"2013-11"
2014-12-31,"Brookfield Center","CT","Stamford","Fairfield",2454,338200,-0.002065506048982,-0.00966325036603221,-0.0287191269385411,-0.0102062183130115,-0.0197827180815876,"2006-03","2006-Q1",438200,-0.228206298493838,"2003-03"
2014-12-31,"Dover","FL","Tampa","Hillsborough",2455,173500,0.00930773705642816,0.0193889541715629,0.0278436018957346,0.0205777515271184,-0.000631804729143703,"2006-08","2006-Q3",254800,-0.319073783359498,"2004-12"
2014-12-31,"Swansea","MA","Providence","Bristol",2456,239500,0.00293132328308208,0.00927096502317741,0.0314384151593454,-0.00909906830125129,-0.0189170455764028,"2005-10","2005-Q4",301300,-0.205111184865582,"2003-08"
2014-12-31,"Easthampton","MA","Springfield","Hampshire",2457,232100,0.00345871162991786,0.0108885017421603,0.0535633227417158,0.0101237014165247,0.00967232716094357,"2014-12","2014-Q4",232100,0,"2014-12"
2014-12-31,"Mount Clemens","MI","Detroit","Macomb",2458,88600,0.0125714285714286,0.0472813238770686,0.233983286908078,0.0420767141686191,-0.0396632146245699,"2006-01","2006-Q1",136400,-0.350439882697947,"1997-08"
2014-12-31,"Roosevelt","NY","New York","Nassau",2459,262900,0.0026697177726926,0.00921305182341651,0.00882578664620107,-0.0200376895220702,-0.0127845584270245,"2008-02","2008-Q1",381000,-0.30997375328084,"2004-03"
2014-12-31,"Seymour","CT","New Haven","New Haven",2460,225400,0,-0.00353669319186561,0.0222222222222222,-0.0178971927294478,-0.0168681956071806,"2006-04","2006-Q2",311800,-0.2771007055805,"2003-07"
2014-12-31,"Shiloh","IL","St. Louis","Saint Clair",2461,164600,0.00060790273556231,0.00427089688834655,-0.0351699882766706,-0.0160833222468724,-0.00701219898540173,"2007-02","2007-Q1",199400,-0.174523570712136,"2003-09"
2014-12-31,"Town of Newtown","CT","Stamford","Fairfield",2462,367800,0.000544069640914037,0.00108873162765378,-0.0144694533762058,-0.0239056513845175,-0.0274021511408618,"2006-03","2006-Q1",526400,-0.30129179331307,"2002-05"
2014-12-31,"Waterloo","IL","St. Louis","Monroe",2463,181600,-0.00927441352973268,-0.0262734584450402,0.0682352941176471,0.0199760832144997,0.00703806931373085,"2014-09","2014-Q3",186500,-0.0262734584450402,"2014-08"
2014-12-31,"Clayton","OH","Dayton","Montgomery",2464,121700,-0.00327600327600328,-0.00490596892886345,0.0509499136442142,-0.00373751117540333,-0.0127765818455928,"2006-10","2006-Q4",143700,-0.153096729297147,"2000-04"
2014-12-31,"Ashtabula","OH","Ashtabula","Ashtabula",2465,52200,0.00384615384615385,0.00967117988394584,-0.0315398886827458,-0.0215255187747789,-0.0245063683413137,"2007-10","2007-Q4",70000,-0.254285714285714,"1999-05"
2014-12-31,"Palos Hills","IL","Chicago","Cook",2466,157300,-0.000635324015247776,0.00575447570332481,0.0355497037524687,-0.0240933913629292,-0.0225508388461988,"2007-04","2007-Q2",224600,-0.299643811219947,"2002-10"
2014-12-31,"Central","SC","Greenville","Pickens",2467,110400,0.000906618313689937,-0.00540540540540541,0.0119156736938588,-0.00108342616348422,0.00570006106140841,"2006-07","2006-Q3",115100,-0.0408340573414422,"2005-11"
2014-12-31,"Cohoes","NY","Albany","Albany",2468,147800,0.00203389830508475,0.0130226182316655,0.0151098901098901,-0.0145026473962059,0.0186201315300811,"2009-12","2009-Q4",159000,-0.070440251572327,"2006-03"
2014-12-31,"Huntington","NY","New York","Suffolk",2469,490000,0.00163532297628782,-0.0062867572500507,-0.0990990990990991,-0.0211231752113432,-0.0199833694498522,"2006-06","2006-Q2",647000,-0.242658423493045,"2003-01"
2014-12-31,"Harrisburg","NC","Charlotte","Cabarrus",2470,222700,0.00134892086330935,0.000898876404494382,0.0401681457262961,0.0168002673275194,0.0161674715061562,"2014-08","2014-Q3",223000,-0.00134529147982063,"2014-07"
2014-12-31,"Semmes","AL","Mobile","Mobile",2471,122600,0.00327332242225859,0.0199667221297837,0.0514579759862779,-0.0193754633711999,0.0113643364000762,"2008-08","2008-Q3",141200,-0.131728045325779,"2005-12"
2014-12-31,"Pleasant Prairie","WI","Chicago","Kenosha",2472,208900,0.00674698795180723,0.0215158924205379,0.110579479000532,-0.00218758040460743,-0.0115355758644879,"2007-05","2007-Q2",247500,-0.155959595959596,"2003-08"
2014-12-31,"Riverbank","CA","Modesto","Stanislaus",2473,216200,0.0116986429574169,0.0309966618979495,0.139694254085398,0.0778724608463195,-0.0283695768717541,"2006-03","2006-Q1",367300,-0.411380343043833,"2003-09"
2014-12-31,"Lake Zurich","IL","Chicago","Lake",2474,312500,0.00288831835686778,0.014939915556999,0.0493619879113499,0.0145676207466576,-0.00495049654014157,"2007-03","2007-Q1",356700,-0.123913652929633,"2004-05"
2014-12-31,"El Reno","OK","Oklahoma City","Canadian",2475,90900,0.0122494432071269,0.0133779264214047,-0.0808897876643074,0.0480137932300417,0.0337883382283068,"2014-03","2014-Q1",101300,-0.102665350444225,"2013-07"
2014-12-31,"Ladson","SC","Charleston","Berkeley",2476,120300,-0.000830564784053156,0.00166527893422148,0.0664893617021277,-0.00984380121303696,0.00100301734773089,"2006-10","2006-Q4",137700,-0.12636165577342,"2005-02"
2014-12-31,"Blountville","TN","Kingsport","Sullivan",2477,145800,0.000686341798215511,0.00206185567010309,0.0267605633802817,0.0101802159438886,0.0209486926876654,"2014-12","2014-Q4",145800,0,"2014-12"
2014-12-31,"North Chicago","IL","Chicago","Lake",2478,91200,0.00996677740863787,0.0293453724604966,0.0704225352112676,-0.0381861743218693,-0.0320361265591969,"2006-05","2006-Q2",141500,-0.35547703180212,"1998-09"
2014-12-31,"Holland","OH","Toledo","Lucas",2479,171000,0.00293255131964809,0.0142348754448399,0.0484365419987738,0.0104981392012138,-0.0067593120192071,"2006-03","2006-Q1",187700,-0.0889717634523175,"2002-09"
2014-12-31,"Wilton","NY","Albany","Saratoga",2480,281700,0.00106609808102345,-0.00283185840707965,0.0093156574704407,0.0149929617928473,0.0211065501455214,"2014-06","2014-Q2",285000,-0.0115789473684211,"2014-02"
2014-12-31,"Chesnee","SC","Spartanburg","Spartanburg",2481,114600,0.00526315789473684,0.0070298769771529,0.0513761467889908,0.0104414291868906,0.0203390372253089,"2014-12","2014-Q4",114600,0,"2014-12"
2014-12-31,"Coolidge","AZ","Phoenix","Pinal",2482,95600,0.00843881856540084,0.0290635091496232,0.128689492325856,0.0756177554010304,-0.0110173699387499,"2006-08","2006-Q3",151100,-0.367306419589676,"2004-08"
2014-12-31,"Hanahan","SC","Charleston","Berkeley",2483,182100,0.00330578512396694,0.0195968645016797,0.103636363636364,-0.0129873085886751,0.00911757419979642,"2006-10","2006-Q4",197700,-0.078907435508346,"2006-02"
2014-12-31,"La Vista","NE","Omaha","Sarpy",2484,148700,0.00881953867028494,0.0164046479835954,0.0705543556515479,0.0238018327760063,0.0155003522246728,"2014-12","2014-Q4",148700,0,"2014-12"
2014-12-31,"West Columbia","SC","Columbia","Lexington",2485,107900,0.00185701021355617,0.0112464854732896,-0.00918273645546373,-0.0169022194978955,0.00997980067504001,"2009-06","2009-Q2",121400,-0.111202635914333,"2008-12"
2014-12-31,"Fairhaven","MA","Providence","Bristol",2486,240000,0.00376411543287327,0.00925147182506308,0.0471204188481675,-0.00248142017410347,-0.0162761888643848,"2005-07","2005-Q3",293500,-0.182282793867121,"2003-09"
2014-12-31,"Phoenixville","PA","Philadelphia","Chester",2487,197900,0.00456852791878173,0.00558943089430894,0.00917899031106578,-0.00644255829643536,0.00885502168586161,"2007-12","2007-Q4",206200,-0.0402521823472357,"2006-01"
2014-12-31,"Moraga","CA","San Francisco","Contra Costa",2488,1125900,0.00751677852348993,0.0141415961088092,0.0644795310579559,0.0463887755037546,0.016396887522192,"2014-12","2014-Q4",1125900,0,"2014-12"
2014-12-31,"Prospect","KY","Louisville/Jefferson County","Jefferson",2489,350900,0.0019988577955454,0.0135759676487579,0.0351032448377581,0.0177814437625858,0.0123720798353182,"2014-12","2014-Q4",350900,0,"2014-12"
2014-12-31,"Town of Dryden","NY","Ithaca","Tompkins",2490,173200,0.00405797101449275,0.0122735242548217,0.0218289085545723,0.0249779894914586,0.0280833273505372,"2014-12","2014-Q4",173200,0,"2014-12"
2014-12-31,"Middle Smithfield Township","PA","East Stroudsburg","Monroe",2491,115000,0.00174216027874564,0.0267857142857143,0.0351035103510351,-0.0603640212751518,-0.0321212557915852,"2007-02","2007-Q1",191400,-0.399164054336468,"2002-08"
2014-12-31,"Fort Lupton","CO","Greeley","Weld",2492,178000,0.0148232611174458,0.0520094562647754,0.180371352785146,0.0678405174542791,0.0019878540323075,"2014-12","2014-Q4",178000,0,"2014-12"
2014-12-31,"Stillwater","MN","Minneapolis-St Paul","Washington",2493,236500,0.00296861747243427,0.0111158614792646,0.0341058154787932,0.00885631822533672,-0.00549610384248445,"2006-04","2006-Q2",263600,-0.102807283763278,"2003-10"
2014-12-31,"Metuchen","NJ","New York","Middlesex",2494,373500,-0.00160384923817161,0.00836933045356372,0.0723514211886305,0.0123885385564606,0.00549018350261421,"2006-03","2006-Q1",401100,-0.068810770381451,"2005-06"
2014-12-31,"Grosse Pointe Woods","MI","Detroit","Wayne",2495,194300,0.0046535677352637,0.0274986779481756,0.100849858356941,0.0654750199686898,-0.0273904196583054,"2004-09","2004-Q3",260100,-0.252979623221838,"1998-08"
2014-12-31,"Arab","AL","Albertville","Marshall",2496,115200,0,0.00875656742556918,-0.0351758793969849,0.0171695772253164,0.0207631044801844,"2013-12","2013-Q4",119400,-0.0351758793969849,"2013-09"
2014-12-31,"South River","NJ","New York","Middlesex",2497,247300,0.00040453074433657,0.0036525974025974,0.0622852233676976,-0.00595753293637025,-0.0139153813242719,"2006-01","2006-Q1",322300,-0.232702451132485,"2004-03"
2014-12-31,"Sugar Hill","GA","Atlanta","Gwinnett",2498,167700,0.000596658711217184,0.00720720720720721,0.0455112219451372,0.0228318659473117,0.00290823605931823,"2007-08","2007-Q3",179300,-0.0646960401561629,"2005-08"
2014-12-31,"Alamo","CA","San Francisco","Contra Costa",2499,1495400,0.0107468739439,0.0308127111049838,0.0669996432393864,0.0437306453622561,0.00829741063832423,"2006-07","2006-Q3",1549800,-0.0351013033939863,"2005-05"
2014-12-31,"Wilkinsburg","PA","Pittsburgh","Allegheny",2500,54500,-0.0036563071297989,-0.0036563071297989,-0.0353982300884956,-0.0260846216082231,0.000552131690979341,"2009-12","2009-Q4",62200,-0.12379421221865,"2006-09"
2014-12-31,"Town of Colchester","CT","New London","New London",2501,228700,0.00087527352297593,-0.00218150087260035,0.00660211267605634,-0.0192165591934287,-0.0130862299914305,"2006-03","2006-Q1",283200,-0.192443502824859,"2003-12"
2014-12-31,"Altoona","IA","Des Moines","Polk",2502,175900,0.00227920227920228,0.0068689181453921,0.0402128917800118,0.0154743337535828,0.0122731619218723,"2014-12","2014-Q4",175900,0,"2014-12"
2014-12-31,"Kingsburg","CA","Fresno","Fresno",2503,224500,0.00357621814930711,0.00853548966756514,0.0649905123339658,0.0332815856775281,-0.00246079625049034,"2006-05","2006-Q2",310900,-0.277902862656803,"2004-11"
2014-12-31,"Lowell Township","MI","Grand Rapids","Kent",2504,177500,0.00056369785794814,0.00452744765138653,0.0641486810551559,0.0265543531134622,0.000792172944710456,"2006-09","2006-Q3",178600,-0.00615901455767077,"2006-02"
2014-12-31,"Laconia","NH","Laconia","Belknap",2505,148500,-0.000672947510094213,-0.00201612903225806,0.00883152173913043,-0.0104393382363174,-0.0182870952098105,"2006-03","2006-Q1",201400,-0.26266137040715,"2003-07"
2014-12-31,"Center Point","AL","Birmingham","Jefferson",2506,78400,-0.00254452926208651,0.00512820512820513,-0.0138364779874214,-0.0329537042640932,-0.0196394720132429,"2007-02","2007-Q1",106900,-0.266604303086997,"1998-11"
2014-12-31,"Hampstead","MD","Baltimore","Carroll",2507,257900,0.000776096235933256,0.00389256520046711,0.0332532051282051,-0.000541963774640775,-0.00104093303329611,"2007-06","2007-Q2",304100,-0.151923709306149,"2004-12"
2014-12-31,"West Norriton","PA","Philadelphia","Montgomery",2508,194900,0.00102722136620442,0.00463917525773196,0.0124675324675325,-0.0164007334558479,-0.00277900765900685,"2006-06","2006-Q2",226500,-0.139514348785872,"2004-10"
2014-12-31,"Town of East Greenbush","NY","Albany","Rensselaer",2509,195300,0.000512295081967213,0.00670103092783505,0.00256673511293634,-0.0146906724276664,0.0112669184118144,"2008-11","2008-Q4",218100,-0.104539202200825,"2005-09"
2014-12-31,"Stanley","NC","Charlotte","Gaston",2510,112700,0.00177777777777778,0.0153153153153153,0.0542563143124415,0.00196359956133474,0.00188270326021001,"2008-03","2008-Q1",115300,-0.0225498699045967,"2007-12"
2014-12-31,"Montevallo","AL","Birmingham","Shelby",2511,125100,-0.00950118764845606,-0.0126282557221784,0.0451127819548872,0.0030655625304763,0.00568965620923945,"2006-04","2006-Q2",128100,-0.0234192037470726,"2006-03"
2014-12-31,"North Attleboro","MA","Providence","Bristol",2512,253500,0.00715137067938021,0.0127846584099081,0.0283975659229209,0.00949537468284389,-0.0179377452025687,"2006-01","2006-Q1",316100,-0.198038595381208,"2003-01"
2014-12-31,"Middleburg Heights","OH","Cleveland","Cuyahoga",2513,143600,0.00279329608938547,0.00630693763139454,0.0413343002175489,-0.00934237183990994,-0.015629312942896,"2006-01","2006-Q1",171400,-0.162193698949825,"1999-06"
2014-12-31,"Hubbard","OH","Youngstown","Trumbull",2514,79900,0.00250941028858218,0.0101137800252845,0.0101137800252845,0.00379757767740885,-0.00824886672832337,"2006-02","2006-Q1",90400,-0.116150442477876,"2003-06"
2014-12-31,"Joppa","MD","Baltimore","Harford",2515,223800,0.00584269662921348,0.0112968820605513,0.00539083557951483,-0.012394124451435,-0.00124258262569998,"2006-11","2006-Q4",284700,-0.21390937829294,"2004-12"
2014-12-31,"Saint Simons Island","GA","Brunswick","Glynn",2516,322200,-0.00154942671211652,-0.00616903146206046,0.0180094786729858,-0.0124912246582374,0.000217516359773517,"2007-06","2007-Q2",453900,-0.290152015862525,"2005-01"
2014-12-31,"Town of Delafield","WI","Milwaukee","Waukesha",2517,381700,0.00500263296471827,0.0151595744680851,0.0685890257558791,0.00810539717151482,0.00899653145081625,"2007-08","2007-Q3",382800,-0.0028735632183908,"2007-07"
2014-12-31,"Lebanon","OH","Cincinnati","Warren",2518,157500,0.00190839694656489,0.00446428571428571,0.0287393860222077,0.0104803512463514,-0.00019027690966078,"2006-12","2006-Q4",165700,-0.0494870247435124,"2004-12"
2014-12-31,"Erie","CO","Greeley","Weld",2519,373900,0.00754513608191862,0.0243835616438356,0.0790764790764791,0.0479054522553022,0.0221967074237959,"2014-12","2014-Q4",373900,0,"2014-12"
2014-12-31,"Middleborough","MA","Boston","Plymouth",2520,285400,0.00563777307963354,0.0236728837876614,0.0673148840688108,0.0108563795921157,-0.0178430390913149,"2005-11","2005-Q4",357900,-0.202570550433082,"2003-04"
2014-12-31,"Floral Park","NY","New York","Nassau",2521,518600,0.00231928875144956,0.0122974819441733,0.0361638361638362,0.0331362592168198,0.00481055904387517,"2006-06","2006-Q2",547100,-0.0520928532261013,"2005-05"
2014-12-31,"Highland","MI","Detroit","Oakland",2522,200200,0.0100908173562059,0.0229943791517629,0.0845070422535211,0.0602851897130794,-0.0117859683517068,"2006-01","2006-Q1",230700,-0.132206328565236,"2001-04"
2014-12-31,"Madison","NJ","New York","Morris",2523,635700,0.00252326131524996,0.00792769938163945,0.148717022045537,0.0355975199742355,0.0136136578905124,"2014-12","2014-Q4",635700,0,"2014-12"
2014-12-31,"Town of Mukwonago","WI","Milwaukee","Waukesha",2524,229500,0.00305944055944056,0.00967883853937528,0.0190941385435169,-0.0000871231935164474,0.00260782329295628,"2006-06","2006-Q2",239100,-0.0401505646173149,"2005-06"
2014-12-31,"Town of Tiverton","RI","Providence","Newport",2525,227000,-0.00131984161900572,0.00132333480370534,0.0097864768683274,-0.0215317399389777,-0.0267820367072308,"2006-10","2006-Q4",309800,-0.267269205939316,"2003-05"
2014-12-31,"Alexandria","KY","Cincinnati","Campbell",2526,146200,0.00205620287868403,0.0068870523415978,0.0472779369627507,0.012788245508377,0.00785271043334501,"2014-12","2014-Q4",146200,0,"2014-12"
